isScaledUiToken,multiplier,address,decimals,price,lastTradeUnixTime,liquidity,logoURI,mc,name,symbol,v24hChangePercent,v24hUSD,cache_timestamp
False,,GAEaTWerGFqxH6w4HQWq9N4znoBNTPRujwSuR45Mx5Mr,6,1.3609426500297681e-05,1770308974,13340.848841557594,https://ipfs.io/ipfs/QmdLwv7j2t5sYZHES8cQujrB5hC2CDQNqab5vM9ccdnmjd,1360942.6498936738,FUEF Uranium Enrichmen FUEF,C0IN,,32767627.130862817,2026-02-05 17:42:59.911903
False,,6YTKUUnxUSP6gbSFEq4EGsvkhkZs1qYY61gB8tBB8b6Z,6,0.006863591705599263,1770309701,11506.061557419347,https://gateway.irys.xyz/WIZeCkiThj34EUfU0TeKabkmjnBkgpvte0tfttQCkvc,686359170.5461991,VDR,Vooerk,,32759271.891694043,2026-02-05 17:42:59.911903
False,,6mf1bTJVxCudtRKHP8Fj1YpXYez27uG7j2LZvkHxgDjb,6,0.004846457601770056,1770309315,50901.103593648615,https://gateway.irys.xyz/L4QYajpnVm3NcaQjLarKHqBkxxvVmbSFkvNG3ZrZ1vZ,484645760.1188481,USOR-Oil,OIl CK,,32754912.14299415,2026-02-05 17:42:59.911903
False,,6JeiPYmT48eoL2yKcSHfVyvQUvpRPzFsxoq9FwN9vmYU,6,1.2838304179034528e-05,1770307633,50743.265012036325,https://gateway.irys.xyz/WIZeCkiThj34EUfU0TeKabkmjnBkgpvte0tfttQCkvc,1283830.417877776,VDR,Vooerk,,32649205.887208838,2026-02-05 17:42:59.911903
False,,42tPnaMpwkL7kesdiAP2SYLytmmdhpLtZg2siwHDuPe3,6,1.3971062956620481e-05,1770309010,12239.342856258116,https://ipfs.io/ipfs/QmdLwv7j2t5sYZHES8cQujrB5hC2CDQNqab5vM9ccdnmjd,1397106.2955223375,FUEF Uranium Enrichmen FUEF,C0IN,,32633628.594991747,2026-02-05 17:42:59.911903
False,,E8BUV5QnoqzNkMZSxXaP44ciz4QAVfaArd98rZ1jJ7WV,6,1.3202870094892113e-05,1770308004,50410.66073659906,https://ipfs.io/ipfs/QmWxFBTXy9xBurbnrbZHma8kM1qgVkKGGeN9YvK7qUk8xt,13202870.094773289,AWP,C0IN,,32445604.202157557,2026-02-05 17:42:59.911903
False,,6XCSsYmSnHA3psDPjNGydp2WZ7fApr54G74BFU8io8qF,6,0.005943415189296237,1770277045,9574.275108747213,https://ipfs.io/ipfs/QmdLwv7j2t5sYZHES8cQujrB5hC2CDQNqab5vM9ccdnmjd,594341518.8701895,FUEF Uranium Enrichmen FUEF,C0IN,,32312376.986349422,2026-02-05 17:42:59.911903
False,,3Z4rakxswj7UKLZyFzspsCHcm9rR7EWsgDvZe7VBLyHy,6,0.004875613436798874,1770299059,9476.037043602155,https://gateway.irys.xyz/L4QYajpnVm3NcaQjLarKHqBkxxvVmbSFkvNG3ZrZ1vZ,487561343.62138003,USOR-Oil,OIl CK,,32288096.674063116,2026-02-05 17:42:59.911903
False,,4HutC3rn668TkSJe2Txkv4UdvKJAsxD5trdZHLATarxt,6,1.4925029735888758e-05,1770309493,29183.34756603241,https://cdn.moonshot.com/erEqiyYv60dOhNuaiejswTzB.jpg,1492498.8929514207,OAX,OANEX,,32275472.111254334,2026-02-05 17:42:59.911903
False,,AHtCmuBooe3wbBuFJsELNW9iAaFbcs3DED63M8YpHVNN,6,0.006034972993342222,1770269471,9727.974314411036,https://vn10sepav2.ufs.sh/f/eGtxdOyn6OWBlB4AgN8PJE8ItLCPMVxhbrKTmXUGsAyfpcHg,603497299.2859424,MGN,MangaNow,,32233298.73917066,2026-02-05 17:42:59.911903
